app_id,game_name,genre
460560,Blamdown: Udder Fury,Indie
380210,Signal to Noise,Action Indie
595120,Cold Space,Action Indie
578720,A Mortician's Tale,Casual Indie
645690,Fantasia of the Wind - 风之幻想曲,Adventure Indie
733340,Hakuoki: Edo Blossoms,Adventure
493180,Dynasty Feud,Action Indie
736810,The Raven Remastered,Adventure
671260,GOKEN,Action RPG
457530,My Lady,Casual Indie
842870,Lords of Strife,Indie
689360,The Thirst of Hearts,Adventure Casual
303860,Machines At War 3,Action Indie
398140,Ino,Adventure Indie
269530,Voice of Pripyat,Action Indie
363960,Devils & Demons,RPG Strategy
443450,LASTFIGHT,Action Indie
428920,WinKings,Action
348440,Quell Memento,Indie
453740,Spaceman Sparkles 3,Action
554750,Axis Football 2017,Simulation Sports
495960,The Secret Monster Society,Adventure Casual
366510,Ruzar - The Life Stone,RPG
454780,Atriage,Indie Strategy
428860,Red Haze,Adventure Indie
476930,FourChords Guitar Karaoke,Casual Indie
500320,A Tale of Caos: Overture,Adventure Indie
507340,Strike Squadron: Caracará,Action Simulation
566880,Henry The Hamster Handler VR,Casual Indie
488500,The book of commands : Lost Symbol,Action Adventure
664320,Holy Potatoes! What the Hell?!,Casual Indie
842470,Cranes,Casual Indie
756440,Your Bunny Wrote,Action Adventure
290870,Steam Squad,Indie Strategy
554330,Choppa,Action Casual
692030,Tennis World Tour,Sports
445870,Phantom Trigger,Action Adventure
699700,DYING: Reborn,Adventure Indie
450950,Danmaku Unlimited 3,Action Indie
460220,Xenoraid: The First Space War,Action Indie
588110,One Dog Story,Action Adventure
739240,The Ghosts of Hackney Mills,Adventure Casual
536040,Cards of Cthulhu,Action Indie
522880,PSYCHO-PASS: Mandatory Happiness,Adventure
486640,Cheaters Blackjack 21,Casual Simulation
383240,Angels That Kill - The Final Cut,Adventure Casual
464050,Heroes Must Die,RPG
625980,Yomawari: Midnight Shadows,Adventure Strategy
495720,Intrude,Action Indie
365440,Platfinity,Animation & Modeling Design & Illustration
553450,The Purge Day,Action Indie
543980,Zombie Exodus: Safe Haven,Adventure Indie
368140,Tobari and the Night of the Curious Moon,Adventure Indie
516840,The Tale of Doris and the Dragon - Episode 1,Adventure Indie
527470,Donuts'n'Justice,Action Indie
590970,Hollow,Action Adventure
586060,JET HERO,Action Adventure
326380,Mystery of Neuschwanstein,Adventure Casual
567270,HORROR OF THE DEEP,Action Adventure
727560,My Loved Heart,Action Adventure
406650,Ratings War,Indie RPG
328710,One Last Day,Action Adventure
435010,Krinkle Krusher,Action Casual
515980,The Horus Heresy: Battle of Tallarn - Iron Edition,Strategy
471260,Osozaki 遅咲き Late Blooming - First,Casual Indie
536990,Redie,Action Indie
627220,Order Up VR,Casual Indie
742460,Marble Skies,Action Adventure
314330,DROD: Gunthro and the Epic Blunder,Adventure Indie
453730,Borstal,Adventure Indie
665650,2V Hoverbike,Action Indie
673760,Air Tactical,
453660,Rogue Contracts: Syndicate,Action Indie
546090,Trip to Vinelands,Action Indie
673770,Cats Tanks,Action Indie
407420,Gabe Newell Simulator 2.0,Action Adventure
406220,Gnomes Vs. Fairies: Greckel's Quest,Action Adventure
361950,MOAI 2: Path to Another World,Adventure Casual
268340,High Strangeness,Action Adventure
297590,Monsters Ate My Birthday Cake,Adventure Indie
465180,One Day in London,Adventure Casual
390330,Mekazoo,Action Adventure
536750,BoomTown! Deluxe,Casual Indie
567160,Katy and Bob: Safari Cafe,Casual Strategy
421870,Quatros Origins,Casual Indie
806080,Neon Blocks 87,Casual Indie
317320,Nelly Cootalot: The Fowl Fleet,Adventure Indie
413500,Rocket Fist,Action Indie
492370,Affairs of the Court: Choice of Romance,Adventure Indie
764300,Shantae: Half-Genie Hero Ultimate Edition,Action Adventure
711690,Cognizer,Casual Free to Play
407340,Strawberry Vinegar,Adventure Casual
341820,Plush,Casual Indie
785260,Team Sonic Racing,Racing
23150,Fluttabyes,Casual Indie
613390,DUNGEONS OF CHAOS,Adventure Indie
279500,Nicolas Eymerich - The Inquisitor - Book 1 : The Plague,Adventure
558870,Club Naughty,Action Casual
846110,The friends of Ringo Ishikawa,Action Adventure
305760,Redirection,Casual Indie
341440,BANZAI PECAN: The Last Hope For the Young Century,Action Indie
506260,Cladun Returns: This Is Sengoku!,Action RPG
552030,Artillerists,Indie Strategy
425860,Vector Assault,Action Casual
532320,de Blob,Action Adventure
359670,Vagrant Hearts 2,Adventure Casual
520610,Drive on Moscow,Strategy
493080,Card Quest,Indie RPG
788850,Uganda know de way,Action Adventure
674030,LA soul,Casual Indie
691630,STELLATUM,Action Casual
442890,Magic Potion Explorer,Casual Indie
521280,Atlantis: Pearls of the Deep,Casual Indie
654300,Darkest Hunters,Adventure Casual
464650,Runbow,Action Adventure
604740,Danger Zone,Action Indie
639450,"Don't Tax Me, Bro!",Action Casual
402150,String Theory,Casual
593340,Gaben Kingdom,Action Casual
454610,Demon's Crystals,Action Indie
454190,Cubicolor,Casual Indie
514810,Eldritch Hunter,Action Indie
303870,Blinding Dark,Action Adventure
773670,Delete,Casual Indie
724470,Lazy Galaxy,Indie Strategy
337670,Default Dan,Action Casual
684530,Lance A Lot: Enhanced Edition,Action Casual
516920,Veilia,Adventure Casual
639240,CodeRed: Agent Sarah's Story - Day one,Adventure Indie
450440,Creepy Castle,Adventure Indie
502880,The Janitor,Action Indie
564810,Ticket,Action Adventure
739290,Dark Old Sun,Action
438320,Rush Rover,Action Adventure
644200,Starlight of Aeons,Adventure Casual
356560,East Tower - Kurenai (East Tower Series Vol. 4),Adventure Casual
610310,Star Story: The Horizon Escape,Adventure Casual
485260,Talent Not Included,Action Indie
681780,Distorted Reality,Action Adventure
546220,Red Comrades 3: Return of Alaska. Reloaded,Adventure
405540,Ninja Senki DX,Action Indie
16500,Chaos Theory,Casual Indie
388430,TankZone Battle,Action Indie
356550,East Tower - Kuon (East Tower Series Vol. 3),Adventure Casual
569630,Out of Ammo: Death Drive,Action Indie
745960,A Sky Full of Stars,Adventure Casual
535700,3D Chess,Casual Simulation
601870,Biotoxin: The Dark Days,Action Adventure
254370,Aquanox Deep Descent,Action RPG
365330,Jump/Boxer,Action Indie
577380,Draw The Way,Action Indie
364790,Voyage to Farland,Adventure Indie
563250,Lemuria: Lost in Space,Adventure Indie
517110,Cards of Chaos,Casual Indie
342450,Sword Daughter,Adventure Indie
803780,Toon War,Action Adventure
673260,Starblast,Action Casual
702310,Tricks and Treats,Casual Indie
695020,Achievement Hunter: Urban,Action Adventure
290810,Colossal Kaiju Combat: Kaijuland Battles,Early Access
578900,Demonheart,Adventure Casual
573800,Natari at the Bubble Planet,Adventure Free to Play
377070,Noctropolis,Adventure
477310,Space Hole 2016,Indie
681160,Breach of Contract Online,Action Free to Play
449820,Daughter of Shadows: An SCP Breach Event,Adventure Indie
361350,Skyhook,Action Indie
845480,Kinaman vs Gray Elephant,Adventure Casual
367030,Lootfest,Casual Indie
691660,Achievement Hunter: Pharaoh,Action Adventure
494440,The Amazing Shinsengumi: Heroes in Love,Adventure
667420,Redium,Action Adventure
364250,XIIZEAL,Action
603020,Skautfold: Usurper,Action Indie
516600,Bai Qu: Hundreds of Melodies,Adventure Casual
456160,Flag N Frag,Action Indie
384330,PolyRace,Indie Racing
473480,Miko Mole,Action Adventure
506840,The Dungeons of Castle Madness,Adventure Indie
548330,Wheely,Adventure Casual
595090,Prevent The Fall,Action Adventure
398980,Without Within 2,Indie
463390,One Thousand Lies,Casual Free to Play
722180,SURV1V3,Action Adventure
386930,Dragonflight,Action Indie
807780,Mahjong Classic,Casual
622510,Lootfest Wars,Casual Indie
327980,Dragon Fantasy: The Volumes of Westeria,RPG
616740,克莉丝的炎之信仰 Cryste: the Faith of Fire Vol.1,Adventure Casual
378630,Shadows on the Vatican Act II: Wrath,Adventure Indie
613130,Mega Overload VR,Action
536660,JCB Pioneer: Mars,Action Adventure
338830,Star Nomad,Indie RPG
472420,"Duke Grabowski, Mighty Swashbuckler",Adventure Casual
502420,Firefighters - The Simulation,Action Simulation
695100,Smoke and Sacrifice,Adventure Indie
377100,UnderEarth,Adventure Indie
567030,Under Leaves,Casual Indie
459310,The Hero Project: Redemption Season,Adventure Indie
804080,H0ST,Action Indie
461860,Tower Dwellers,Action Indie
425600,The Order of the Thorne - The King's Challenge,Adventure Indie
361130,Card Dungeon,Indie RPG
707600,Achievement Hunter: Dogger,Action Adventure
536640,Grimm: Dark Legacy,Action Adventure
511390,Base Raid,Action Indie
736860,Hidden Object Adventure: Around the World in 80 Days,Adventure Casual
664610,Gelu,Casual Indie
481180,System Crash,Indie Strategy
689900,Darkestville Castle,Adventure Indie
507030,Bicyclism EP,Action Indie
748610,Airport Madness 3D: Volume 2,Adventure Casual
446250,Silver Bullet: Prometheus,Action Adventure
540780,Delicious - Emily's Message in a Bottle,Adventure Casual
345990,ABRACA - Imagic Games,Action
582560,The Invisible Hours,Adventure Casual
525330,Galaxy of Trian Board Game,Indie Strategy
439800,Clouds & Sheep 2,Casual Simulation
350090,No Pineapple Left Behind,Indie Simulation
615350,Scarlett Mysteries: Cursed Child,Adventure Casual
623090,BAJA: Edge of Control HD,Racing Sports
665400,Dreaming about you,Sexual Content Nudity
316810,Shadowcrypt,Action Indie
612170,One Eyed Kutkh,Adventure Indie
594310,Reflection of a Fallen Feather,Adventure Free to Play
611750,Welcome to Hanwell,Action Adventure
617610,Japanese Women - Animated Jigsaws,Casual Simulation
666100,Shooty Fruity,Action Simulation
504810,MXGP2 - The Official Motocross Videogame Compact,Racing Simulation
499340,Turner,Action Adventure
637880,I wanna be The Cat,Action Adventure
750020,Moving Day,Adventure RPG
598690,Dark Legion VR,Action Adventure
372970,Cash_Out,Action Early Access
353890,Casey Powell Lacrosse 16,Sports
444130,Auralux: Constellations,Casual Indie
355080,Crazy Steam Bros 2,Action Casual
538920,Fiery Disaster,Action Casual
494450,Office lovers,Adventure
388450,Spooky Bonus,Casual
436000,Lovely Planet Arcade,Action Adventure
396680,Sol Trader,Indie RPG
391250,Alien Robot Monsters,Action Indie
836490,月夜下的紅茶杯 ~ Blacktea With Moon,Indie RPG
760890,Hello Charlotte EP3: Childhood's End,Indie RPG
710330,Achievement Hunter: Foxy,Action Adventure
604000,Like Clay,Adventure Indie
480900,Slap Village: Reality Slap,Adventure Indie
661590,Deadly Sky,Action Indie
575400,Try Hard Parking,Indie Racing
352370,Defect,Action Indie
649640,Ashes Cricket,Indie Sports
236290,Cranky Cat,Casual
760100,Achievement Hunter: Alien,Action Adventure
853500,Quarantine Circular,Adventure Casual
703060,connect - Virtual Home (3D or VR),Utilities
340390,Abomination Tower,Action Indie
462940,Making History: The Second World War,Indie Simulation
728670,Maze Up!,Casual Indie
627670,Rocket Wars,Action Indie
571520,Kalaban,Action Adventure
447010,Bird of Light,Action Adventure
702200,Lost with Dinosaurs,Action Adventure
423800,Automata Empire,Indie Simulation
710860,Achievement Hunter: Kiborg,Action Adventure
589640,Spoids,Action Indie
544970,Milkmaid of the Milky Way,Adventure Indie
389010,Unnamed Fiasco,Action Indie
661040,Time Trap - Mystery Hidden Object Games. Finding Objects,Adventure Casual
365320,Quadrant,Indie
841980,Avalon Legends Solitaire 3,Casual Indie
431370,Diorama No.3 : The Marchland,Casual Indie
670810,Family cobweb,Adventure Casual
779140,Outrealm,Action Indie
627070,inVokeR,Action Indie
474890,Uncrewed,Action Strategy
702110,THE LAST BLADE 2,Action
586240,Soul Searching,Indie
561420,Hot Plates,Action Casual
639720,A Bloody Night,Action Indie
389840,Deserter Simulator,Action Indie
629650,Symphonic Rain,Adventure
830360,Platform Challenge,Casual Indie
376450,Last Days of Old Earth,Strategy
695360,Veritex,Action Adventure
607660,21 Days,Adventure Indie
666330,Inertia,Action Casual
626600,Lost Dimension,RPG Strategy
520960,FeArea,Action Indie
372380,Warriors & Castles,Action Indie
504380,Detective Hayseed - Hollywood,Adventure Indie
296550,Niko: Through The Dream,Adventure Indie
444690,TRAPPED,Action Adventure
517190,Rebound,Action Indie
563610,VR Squash 2017,Simulation Sports
337720,The Sea Will Claim Everything,Adventure Indie
564280,Adventuring Gentleman,Action
19320,Space Ark,Action Indie
444420,24 Hours 'til Rescue,Action Adventure
686110,Robot Heroes,Action Indie
398460,Mooch,Adventure Casual
409040,Herolike,Action Indie
362310,Dungeon League,Action Indie
694090,Apex Construct,Action Adventure
620710,TankBlitz,Action Adventure
558320,Among the Innocent: A Stricken Tale,Adventure
690310,SiegeVR,Action
590560,"Filthy, Stinking, Orcs!",Action Indie
363180,Tenshu General,Casual Indie
462950,The East New World,Action Adventure
567260,Super Death Arena,Action Indie
510850,Mars 2030,Simulation
589220,UAYEB: The Dry Land - Episode 1,Action Adventure
717950,Rainbow Snake,Casual
383950,League of Mermaids,Casual Indie
382180,Devilry,Action Indie
513840,Friday Night Bullet Arena,Action Indie
524560,Samurai of Hyuga Book 2,Adventure Indie
643600,Quadrant M4,Action Casual
522990,Spell Casting: Meowgically Enhanced Edition,Casual Indie
476410,One Small Fire At A Time,Adventure Casual
348740,Abyss Cave,Action Adventure
450060,Insane Decay of Mind: The Labyrinth,Action Adventure
522890,Ant-gravity: Tiny's Adventure,Action Indie
569810,LEAVES - The Return,Adventure Indie
843890,WIN THE GAME: DO IT!,Action Casual
571340,Seeking Evil: The Wendigo,Action Adventure
680860,Evil Labs,Indie Simulation
363650,Hacker's Beat,Casual Indie
526980,Handball 17,Sports
740290,Irony Of Nightmare,Indie Early Access
717020,Drosoph Hotel,Adventure Indie
370080,Breezeblox,Casual Indie
546550,Snowball!,Action Indie
802880,Muv-Luv,Adventure Casual
390210,FreezeME,Action Adventure
371280,Rolling Shapes,Indie
407380,Strania - The Stella Machina -,Action
575970,Golem Gates,Strategy
729330,The Girl on the Train,Casual Indie
487630,Lantern,Indie
802890,Muv-Luv Alternative,Adventure Casual
404030,Lucky Rabbit Reflex!,Casual Indie
291690,Empathy: Path of Whispers,Adventure Indie
465870,SHOCK TROOPERS 2nd Squad,Action
593980,Gluon,Action Indie
627530,Strata inStudio VR,Casual Animation & Modeling
332540,We Slay Monsters,Indie RPG
540880,Rose of Winter,Casual
874400,Dinosaur Hunt Puzzle,Casual Free to Play
409410,Clumsy Moose Season,Action Adventure
545670,Parallyzed,Adventure Casual
323700,Poltergeist: A Pixelated Horror,Casual Indie
821640,Floor Kids,Action Casual
619470,Boss Defiance,Action Indie
412410,Castle Chaos,Action Indie
449090,Zombie Parking,Action Indie
522220,InMind 2 VR,Action Adventure
383700,Boneless Zombie,Action Casual
758100,E-Startup,Indie Simulation
322450,FRAMED Collection,Adventure Casual
548810,Operation Babel: New Tokyo Legacy,RPG
462240,Post Human W.A.R,Indie Strategy
548130,Scribble Ships,Action
434130,Witch and Hero(魔女と勇者),Action Adventure
347730,Wait - Extended,Adventure Indie
729530,Legends of Talia: Arcadia,Simulation
561000,Delicious - Emily's Home Sweet Home,Adventure Casual
458030,StarFringe: Adversus,Strategy Early Access
747910,Disassembly 3D,Indie Simulation
393240,Sir! I'd Like To Report A Bug!,Action Indie
528450,Hunt: The Unknown Quarry,Indie Strategy
436060,Lolly Joe,Action Adventure
327150,Deadstone,Action Indie
820170,CRAZY MAZE,Action Casual
780280,Summer Funland,Casual Indie
806860,They Are Hundreds,Action Indie
486630,Toxic Terror,Action Adventure
544710,Delicious - Emily's New Beginning,Adventure Casual
502410,Airport Fire Department - The Simulation,Action Simulation
531530,Polygod,Action Indie
432870,Special Tactics,Action Indie
540060,Fabulous - Angela's Fashion Fever,Adventure Casual
347470,Mayan Death Robots,Action Indie
502300,Heartomics: Lost Count,Action Indie
385440,Buff Knight Advanced,Action Casual
746010,Rig or Skill: PC Brawl,Action Casual
572300,Nyheim,Strategy
682960,Purgation,Indie
559250,Ghostlight Manor,Adventure Casual
622700,War Heroes: Invasion,Indie Strategy
375000,Icarus-X: Tides of Fire,Action Indie
801020,Golden Dungeons,Action Casual
312050,Red Johnson's Chronicles - 1+2 - Steam Special Edition,Action Adventure
349100,Notrium,Action Adventure
433450,INFERNO CLIMBER,Action RPG
580680,CYBER JOLT (VR),Action Casual
353940,Aces of the Luftwaffe,Action
347790,Terraform,Indie Simulation
282740,Organic Panic,Action Casual
570910,Crazy Max VR,Action Indie
357490,Astroloco: Worst Contact,Adventure Indie
576020,Final Theosis,Adventure Casual
705070,FEMINAZI: 3000,Casual Indie
534230,Quell 4D,Action Indie
504110,The Longest Five Minutes,Adventure RPG
268930,Malevolence: The Sword of Ahkranox,Adventure Indie
760820,Dots,Casual Indie
731880,Remaya Idle,Action Indie
667810,Next Up Hero,Action RPG
252090,Lacuna Passage,Indie Simulation
520470,Music Inside: A VR Rhythm Game,Casual Indie
318440,Cubesis,Casual Indie
411980,TY the Tasmanian Tiger 3,Action Adventure
455960,Domain Defense,Casual Indie
631920,Somewhere on Zibylon,Action Indie
649820,Slime-san: Blackbird's Kraken,Action Adventure
415920,Voidspire Tactics,Indie RPG
711560,Stone Flower,Action Indie
270510,EPOCH,Action Indie
501950,Rogue Islands,Action Adventure
655080,Crazy Ball Adventures,Adventure Casual
558780,Sonya: The Great Adventure,Adventure Casual
665600,Dabda,
423440,Choice of Kung Fu,Indie RPG
570970,ARENA an Age of Barbarians story,Action Casual
677730,Karmasutra,Sexual Content Nudity
554220,Oafmatch,Casual Indie
520380,Camper Jumper Simulator,Indie Racing
356100,Fuego!,Casual Indie
773580,Game Dev Studio,Casual Indie
321370,Sign Motion,Adventure Indie
667800,Loco Dojo,Action Casual
516940,MineSweeper VR,Action Casual
704380,Achievement Hunter: Urban 2,Action Adventure
559130,Inner Voices,Adventure Indie
360750,StarFence: Heroic Edition,Action Casual
458450,GAIN,Action Indie
745330,StrikeForce Kitty,Adventure Casual
612740,Bokida - Heartfelt Reunion,Adventure Indie
829050,Super Lula Escape From Prison,Casual Indie
451990,Cranks and Goggles,Casual Indie
737870,Conduct DELUXE!,Action Indie
616000,Riptale,Action Adventure
798380,Debtor,Action Adventure
765640,Change,Casual Indie
652760,Watchlist,Action Adventure
818220,Fatal Stormer,Action Casual
618360,Aesthetic Melody,Action Adventure
654800,Guts and Syringes,Action Adventure
505330,Apocalipsis,Adventure Casual
577490,Minos Strategos,Strategy
317950,KEL Reaper of Entropy,Adventure Indie
413830,Overdosed - A Trip To Hell,Action Adventure
497460,Mervils: A VR Adventure,Adventure RPG
493220,After the Empire,Indie Simulation
412860,Zombie Office Politics,
322630,Mind Zero,RPG
697490,Space Wrangler,Adventure Casual
828150,WIN THE GAME!,Action Casual
268770,Treasure Adventure World,Adventure Indie
622080,Plague Road,Adventure Indie
206230,Clan of Champions,Action
346510,Hyphen,Action Casual
713260,Beyond the Sunset 斜阳下的彼岸,Indie RPG
410830,ARENA GODS,Action Indie
677880,Draw Your Game,Casual
499900,Pulse Shift,Indie
732770,Knight Terrors,Action Indie
292090,Rube Works: The Official Rube Goldberg Invention Game,Casual
715690,Putrefaction 2: Rumble in the hometown,Action Indie
592270,Neko Navy,Action Indie
427680,Zwei: The Arges Adventure,Action RPG
502070,Fast and Curious,Action Adventure
381090,Ted by Dawn,Action Adventure
561450,Mutant Fighting Cup 2,Action Indie
816490,Hidden Paws,Casual Indie
781120,Alan : Rift Breakers [Second Edition],Casual Indie
545180,Muffled Warfare - Echolocation Shooter,Action Indie
685400,Skelly Selest,Action Indie
544630,River City Melee : Battle Royal Special,Action Adventure
654220,Flash Point: Fire Rescue,Casual Indie
383070,The Fleets of Sol,Action Indie
744050,Space Invaders Extreme,Action
858760,Scalak,Casual Indie
467810,Splody,Action Casual
657690,The Caribbean Sail,Action Adventure
801500,WannaMine,Casual Indie
681110,Eagle Island,Action Adventure
403780,Color Symphony 2,Action Indie
578930,kuso,Action Indie
461170,Bucket Detective,Adventure Indie
568610,VERSUS: The Elite Trials,Adventure Indie
848260,Super GTR Racing,Casual Indie
263040,Bot Colony,Adventure Casual
636310,Concurrency,Adventure Indie
614970,Qbike: Cyberpunk Motorcycles,Action Casual
531910,Bad Sector HDD,Casual Indie
527820,Lifestream - A Haunting Text Adventure,Adventure Casual
405340,Siegecraft Commander,Action Strategy
596910,Life of a Wizard,Adventure Indie
720150,Shikhondo(食魂徒) - Soul Eater,Action Casual
523810,Wonder Boy Returns,Action Casual
615080,Runaway Train,Casual Indie
613210,BlobCat,Casual Indie
726250,Unknightly,Action Adventure
841770,Siralim 3,RPG
464000,Arcade Saga,Action Casual
415980,Quatro Luzes,Adventure Indie
614960,NEONomicon,Action Casual
245350,Metro Last Light JP,
672020,Hold My Beer,Action Casual
616860,Magic Heroes: Save Our Park,Casual Indie
458170,SpiritSphere DX,Action Casual
423720,Color Chaos,Action Casual
646600,Baobabs Mausoleum Ep.1: Ovnifagos Don´t Eat Flamingos,Adventure Indie
756050,Achievement Hunter: Scars,Action Adventure
497800,Golden Krone Hotel,Adventure Indie
657090,Robothorium: Cyberpunk Dungeon Crawler,Indie RPG
388720,Link: The Unleashed Nexus,Action Indie
615670,SOLITUNE,Adventure Casual
747310,Hyper Knights: Battles,Indie Simulation
342100,Sym,Indie
549770,Paranormal Teens,Indie Simulation
628800,Super Hydorah,Action Indie
827830,Castle Agony,Adventure Indie
486550,The Caretaker - Dungeon Nightshift,Action Casual
437550,Melon Simulator,Action Indie
643610,Mortal Blitz,Action
662540,Haque,Indie RPG
672590,Azure Saga: Pathfinder,Adventure Indie
640310,Drive-By Hero,Action Casual
375210,Unveil,Indie Simulation
322440,Red Goddess: Inner World,Action Adventure
869840,Feather Of Praying 羽翼的祈愿,Adventure Indie
367260,Dwarven Brawl Bros,Action Casual
509880,"The End o,,,o",Action Adventure
364840,N2O: Nitrous Oxide,Action Racing
628660,Lode Runner Legacy,Action Casual
357010,The Collider 2,Action Casual
489730,Run The Gamut,Action Adventure
775920,Soul Reaper: Unreap Commander,Indie RPG
592340,Mall Empire,Casual Indie
366780,Magical Eyes - Red is for Anguish,Adventure Indie
589170,Panzer Panic VR,Action Casual
429390,XenoShyft,Casual Indie
777160,Forgotten Places: Regained Castle,Adventure Casual
555290,Little Briar Rose,Adventure Casual
604170,Libra of the Vampire Princess,Adventure Casual
462830,Airline Director 2 - Tycoon Game,Indie Simulation
604950,RGBverse,Action Casual
345710,Damned Nation Reborn,Action Adventure
816820,RUSSIA HORROR 20!8,Action Adventure
653210,Prisoner,Adventure Indie
576280,Arena Hero,Action Indie
829600,Mystery Lands,Action Casual
551720,Unearthed Inc: The Lost Temple,Action Adventure
55210,HOMEFRONT - Japanese,
477170,Chamber 19,Action Casual
432940,Breakneck,Action Racing
671240,七个小矮人2 / Seven boys 2,Adventure Casual
314120,Frayed Knights: The Skull of S'makh-Daon,Indie RPG
399240,XNemesis,Action Indie
838340,May,Casual Indie
262610,Liquid Rhythm,Audio Production
374150,Concealed Intent,Indie Simulation
429250,Beyond Dimensions,Action Adventure
490950,Frost,Strategy
707870,Hoo-Boy,Adventure Casual
415890,Crystal Picnic,Action Indie
299580,Abducted,Action Adventure
652520,MarionetteAI,Indie Simulation
589470,Myrne: The Quest,Action Indie
570710,Extinction,Action Adventure
291610,Growing Pains,Indie
599630,Mountain Mind - Headbanger's VR,Indie
328640,Rock Zombie,Action Adventure
404100,STEEL STRIDER,Action Indie
566780,Beats Fever,Action Casual
389860,Far Out,Adventure Indie
811040,Memoir,Adventure Indie
449460,Commands & Colors: The Great War,Strategy
580890,Arrow Heads,Action Casual
577210,Q.U.I.R.K.,Action Casual
503180,miniLAW: Ministry of Law,Action Early Access
27600,Mevo and The Grooveriders,Indie Casual
413740,Mines of Mars,Indie
454130,Nil-Ninjahtic: Ronin,Action Indie
853850,LOGistICAL: Caribbean,Casual Indie
682480,恒水中学连环虐杀 / The untold story of hengshui school,Adventure Casual
612600,Drone Fighters,Action Indie
828230,Dungeons of the dead,Adventure Casual
680700,OK K.O.! Let’s Play Heroes,Action Adventure
433840,Trulon: The Shadow Engine,Indie RPG
863490,Bighead Runner,Adventure Casual
786490,Brew-Ha,Action Casual
311170,Moonlight Minions,Casual Indie
720670,Cats Make You Smarter!,Casual
586340,Lamm,Action Indie
684680,Polygoneer,Action Casual
692180,Bad Shooter 2,Action Casual
393860,Smoots World Cup Tennis,Casual Indie
416070,Mars 2030,Action Adventure
518320,Soko Match,Casual Indie
702700,Super Bomberman R,Action
790340,Achievement Hunter: Punk,Action Adventure
383970,Hentai: Exposed,Action Adventure
623640,Mulaka,Action Adventure
537000,Nelo,Action Indie
408400,Swords and Sorcery - Underworld - Definitive Edition,Adventure Indie
669660,Debris,Adventure Indie
790840,Epiphany!,Casual Indie
527740,YANKAI'S TRIANGLE,Casual Indie
816870,Kill 'Em All,Action Indie
679650,dead_file.exe,Action Adventure
551190,123 Slaughter Me Street 2,Action Adventure
740600,Gachimuchi,Adventure Casual
738880,Pain of War,Action Adventure
554150,Frequent Flyer,Action Casual
574160,Senko no Ronde 2 旋光の輪舞２,Action
456170,Bannerman,Action Adventure
441250,Talewind,Action Adventure
775720,Lozenge,Casual Indie
384890,Hack Run ZERO,Adventure Indie
575590,Balloon Popping Pigs: Deluxe,Casual Indie
614880,Battle for Enlor,Strategy
796640,Mr.Jezko,Adventure Casual
510290,DEXED,Action
330020,Children of Morta,Action Adventure
820750,Cryptocurrency Clicker,Simulation
745670,3D Tower,Casual Indie
383540,Metro Warp,Casual Indie
746680,Bounce Rescue!,Adventure Indie
694170,Space Explorers,Sexual Content Nudity
585990,Echoes of the Fey Episode 0: The Immolation,Adventure Free to Play
504500,Hover Havoc,Action Adventure
699240,Keyboard Killers,Action Casual
360580,Abduction Action! Plus,Action Casual
502210,Super Markup Man,Casual Indie
642170,Legendary Hunter VR,Action Adventure
785660,Subway Simulator,Indie Simulation
437060,MOAI 3: Trade Mission Collector's Edition,Casual
639470,Original Journey,Action Adventure
816170,Spectrubes Infinity,Adventure Indie
623380,Cybermotion,Indie Simulation
352790,Futuridium EP Deluxe,Action Indie
606300,Divine Ascent,Casual Indie
398480,Louie Cooks,Casual Indie
722370,Funball Games VR,Action Casual
488690,MX Nitro,Racing Simulation
609760,The Eagle's Heir,Adventure Indie
785880,OVERWHELM,Action Indie
765990,Achievement Hunter: Zombie 3,Action Adventure
448050,Mr Nibbles Forever,Action Casual
338890,Harold,Action Indie
696400,NeoBoom,Casual Indie
516130,Runner3,Action Indie
687830,Transparent Black,Adventure Indie
378850,Galagan's Island: Reprymian Rising,Action Casual
532170,WaveLand,Action Adventure
401290,Nusakana,Adventure Indie
568300,The Sibling Experiment,Indie Simulation
811860,Cross And Crush,Action Adventure
703760,Chopper: Attack helicopters,Action Casual
760460,WEED,Casual Indie
525690,MMM: Murder Most Misfortunate,Adventure Casual
625560,The Overdreamer,Adventure Indie
583590,Arms Race - TCWE,Strategy
336140,Unavowed,Adventure Indie
870610,Baikonur Space,Casual Indie
801270,Club of fighters,Indie Simulation
775530,Puzzlement,Casual Indie
583890,Balthazar's Dream,Action Adventure
627910,Bubsy: The Woolies Strike Back,Action Adventure
433890,MechoEcho,Indie Simulation
740230,Just Ski - a physics game by Jeff Weber,Action Indie
546900,Fear Effect Sedna,Action Strategy
504920,39 Days to Mars,Adventure Indie
676480,Jettomero: Hero of the Universe,Indie
713050,Vampires!,Casual Indie
790040,Space Mining,Casual Indie
717450,Nimble Bunn,Adventure Casual
660900,Dark Mystery,Adventure Indie
326650,The Legend of Candlewind: Nights & Candles,Indie RPG
302870,Stained,Action Adventure
491560,Momonga Pinball Adventures,Casual Indie
437080,Space Rift - Episode 1,Action Adventure
380660,Killing Time at Lightspeed: Enhanced Edition,Adventure Indie
851820,Boxes Inc.,RPG Simulation
713530,Armored Kitten,Action Indie
517680,A dead world's dream,Adventure
401170,Birth of Shadows,Action Indie
392600,Volvox,Indie
345340,The Grave Digger,Action Adventure
756200,Impossibox,Action Indie
