app_id
597110
598330
603360
605510
623550
633350
645090
649880
654880
658560
778230
786670
257350
282900
289130
17710
306020
327030
712100
278460
40930
48000
72400
80310
80330
211360
214340
214790
217690
219910
220740
224460
227000
227080
230150
232430
233230
233470
240760
241320
250260
253110
255280
255300
257830
258520
259680
264710
268540
269050
274290
286360
288160
290340
294440
304650
306760
310060
311860
313630
314830
320040
331790
347560
353550
354860
358130
360380
368370
381120
382140
384630
388880
391660
392820
399790
403570
407330
425580
431710
437160
444260
446020
446640
448440
457820
467310
474750
486310
491950
493760
496890
501300
503300
505730
515690
521890
532110
545700
552590
555220
567170
569860
575550
575840
580200
601010
623940
648800
703700
869760
78000
342580
544730
205650
207610
221810
250320
251170
261030
262940
316790
330830
330840
376870
424840
587620
32410
62100
65710
210550
284850
313650
351090
369580
389400
469890
514310
202310
378860
517710
42140
201420
204220
218680
227600
234940
259550
269110
270130
271820
275100
275180
279800
280140
281750
284730
284750
284770
284810
284830
284870
284890
300220
302310
319320
323320
324160
326480
346560
348540
363330
363970
365070
368360
386480
387840
388120
392950
393530
397940
406150
409600
415840
420530
426790
427780
432100
434120
455000
462960
465520
472680
496500
497350
523780
527790
529780
544330
575510
576310
586380
587860
599460
602940
628420
629280
638680
648390
666140
676770
677160
705120
734910
758570
766570
862690
45300
73010
313160
447020
657200
675010
255710
266840
281990
394360
493340
44350
46450
200910
218410
230070
231740
232050
237990
247000
250560
267750
292370
296050
339800
364740
365360
371200
378720
391540
394310
405710
448640
451020
453850
485390
540020
91100
244210
362610
371420
108700
243800
510510
577800
624090
108210
220260
289950
367120
409380
203770
234630
310560
515220
645630
390670
414530
219340
227180
262410
335240
409160
223410
260430
266430
314000
346900
351030
402560
531640
564710
652980
431960
312840
321800
420740
435150
372800
461560
591960
637850
370240
385760
316010
595340
518790
418460
358750
420110
433100
470600
532190
570460
569770
665920
